index,id,level_1,level_2,level_3
243,data/1998/12/13/1069283.xml,Top--Features,Top--Features--Arts,None
245,data/1998/12/19/1070923.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
246,data/1998/12/19/1070933.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
247,data/1998/12/19/1070925.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
248,data/1998/12/19/1070830.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
249,data/1998/12/19/1070821.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
251,data/1998/12/21/1071504.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
253,data/2002/12/30/1452685.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
254,data/2002/12/30/1452779.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
254,data/2002/12/30/1452779.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
255,data/2002/12/30/1452651.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
256,data/2002/12/02/1445365.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
256,data/2002/12/02/1445365.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
257,data/2002/12/02/1445295.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
257,data/2002/12/02/1445295.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
258,data/2002/12/02/1445294.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
259,data/2002/12/08/1446674.xml,Top--News,Top--News--Sports,None
260,data/2002/12/08/1446816.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
261,data/2002/12/08/1447124.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
262,data/2002/12/08/1446709.xml,Top--Features,Top--Features--Magazine,None
262,data/2002/12/08/1446709.xml,Top--Opinion,Top--Opinion--Opinion,None
262,data/2002/12/08/1446709.xml,Top--News,Top--News--Education,None
263,data/2002/12/08/1447011.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
264,data/2002/12/08/1446819.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Connecticut
265,data/2002/12/08/1446815.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
266,data/2002/12/08/1446852.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
266,data/2002/12/08/1446852.xml,Top--News,Top--News--Health,"Top--News--Health--Diseases, Conditions, and Health Topics"
267,data/2002/12/08/1447113.xml,Top--News,Top--News--Sports,None
267,data/2002/12/08/1447113.xml,Top--Opinion,Top--Opinion--Opinion,None
267,data/2002/12/08/1447113.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
268,data/2002/12/08/1447005.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
269,data/2002/12/29/1452407.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
270,data/2002/12/29/1452556.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
272,data/2002/12/29/1452079.xml,Top--News,Top--News--Corrections,None
273,data/2002/12/29/1452238.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
274,data/2002/12/29/1452160.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
275,data/2002/12/29/1452594.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
277,data/2002/12/29/1452341.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
277,data/2002/12/29/1452341.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
278,data/2002/12/29/1452089.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
279,data/2002/12/29/1452504.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
281,data/2002/12/29/1452150.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
282,data/2002/12/29/1452478.xml,Top--News,Top--News--New York and Region,None
283,data/2002/12/29/1452403.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
284,data/2002/12/29/1452216.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
285,data/2002/12/23/1451114.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
286,data/2002/12/23/1451069.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
287,data/2002/12/11/1447660.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
287,data/2002/12/11/1447660.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
288,data/2002/12/11/1447783.xml,Top--News,Top--News--New York and Region,None
288,data/2002/12/11/1447783.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
288,data/2002/12/11/1447783.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
289,data/2002/12/11/1447728.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
289,data/2002/12/11/1447728.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
290,data/2002/12/11/1447623.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
292,data/2002/12/16/1449295.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Football
293,data/2002/12/16/1449321.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
294,data/2002/12/16/1449248.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
295,data/2002/12/16/1449319.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
296,data/2002/12/16/1449187.xml,Top--Features,Top--Features--Arts,None
297,data/2002/12/16/1449186.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
297,data/2002/12/16/1449186.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
298,data/2002/12/16/1449316.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
299,data/2002/12/16/1449272.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
300,data/2002/12/16/1449335.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
301,data/2002/12/24/1451197.xml,Top--News,Top--News--Health,"Top--News--Health--Diseases, Conditions, and Health Topics"
301,data/2002/12/24/1451197.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
302,data/2002/12/24/1451287.xml,Top--News,Top--News--Business,None
302,data/2002/12/24/1451287.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
303,data/2002/12/05/1446087.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
303,data/2002/12/05/1446087.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
304,data/2002/12/05/1446130.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
304,data/2002/12/05/1446130.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
305,data/2002/12/05/1445954.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
306,data/2002/12/01/1444945.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
307,data/2002/12/01/1445226.xml,Top--News,Top--News--Sports,None
307,data/2002/12/01/1445226.xml,Top--Opinion,Top--Opinion--Opinion,None
308,data/2002/12/01/1444855.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
309,data/2002/12/01/1444971.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
309,data/2002/12/01/1444971.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
309,data/2002/12/01/1444971.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
310,data/2002/12/01/1444956.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
310,data/2002/12/01/1444956.xml,Top--Classifieds,Top--Classifieds--Real Estate,Top--Classifieds--Real Estate--Locations
310,data/2002/12/01/1444956.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
311,data/2002/12/01/1445047.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
312,data/2002/12/20/1450227.xml,Top--News,Top--News--Business,None
312,data/2002/12/20/1450227.xml,Top--Features,Top--Features--Books,None
312,data/2002/12/20/1450227.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
313,data/2002/12/20/1450178.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
314,data/2002/12/20/1450294.xml,Top--Features,Top--Features--Arts,Top--Features--Arts--Art and Design
315,data/2002/12/12/1448003.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
315,data/2002/12/12/1448003.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
316,data/2002/12/12/1448030.xml,Top--News,Top--News--World,None
316,data/2002/12/12/1448030.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
317,data/2002/12/12/1447975.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
318,data/2002/12/12/1447978.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
318,data/2002/12/12/1447978.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
320,data/2002/12/12/1447882.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
320,data/2002/12/12/1447882.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
321,data/2002/12/18/1449761.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
321,data/2002/12/18/1449761.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
322,data/2002/12/18/1449812.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
323,data/2002/12/18/1449830.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
324,data/2002/12/18/1449720.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
324,data/2002/12/18/1449720.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
325,data/2002/12/18/1449652.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
326,data/2002/12/15/1448793.xml,Top--Features,Top--Features--Arts,None
327,data/2002/12/15/1449079.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
327,data/2002/12/15/1449079.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
328,data/2002/12/15/1448778.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Long Island
328,data/2002/12/15/1448778.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
329,data/2002/12/15/1448939.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
329,data/2002/12/15/1448939.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
330,data/2002/12/15/1448937.xml,Top--News,Top--News--World,Top--News--World--Middle East
331,data/2002/12/15/1449083.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
332,data/2002/12/15/1448977.xml,Top--News,Top--News--Sports,None
332,data/2002/12/15/1448977.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
333,data/2002/12/15/1448970.xml,Top--Opinion,Top--Opinion--Opinion,None
333,data/2002/12/15/1448970.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
334,data/2002/12/15/1448845.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
334,data/2002/12/15/1448845.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
335,data/2002/12/15/1448802.xml,Top--Features,Top--Features--Arts,None
336,data/2002/12/15/1448692.xml,Top--Features,Top--Features--Magazine,None
336,data/2002/12/15/1448692.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
337,data/2002/12/15/1448982.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
338,data/2002/12/15/1448834.xml,Top--Features,Top--Features--Home and Garden,None
338,data/2002/12/15/1448834.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
339,data/2002/12/15/1448917.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
339,data/2002/12/15/1448917.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
340,data/2002/12/15/1448586.xml,Top--Features,Top--Features--Magazine,None
341,data/2002/12/15/1449075.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Basketball
343,data/2002/12/15/1448663.xml,Top--Features,Top--Features--Arts,None
343,data/2002/12/15/1448663.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
345,data/2002/12/15/1449122.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
346,data/2002/12/15/1448606.xml,Top--Opinion,Top--Opinion--Opinion,None
347,data/2002/12/15/1448824.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
348,data/2002/12/27/1451781.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
348,data/2002/12/27/1451781.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
351,data/2002/12/06/1446309.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
351,data/2002/12/06/1446309.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
352,data/2002/12/06/1446351.xml,Top--News,Top--News--Sports,Top--News--Sports--Hockey
354,data/2002/12/06/1446441.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
355,data/2002/12/06/1446327.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
356,data/2002/12/04/1445904.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
357,data/2002/12/04/1445814.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
357,data/2002/12/04/1445814.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
359,data/2002/12/25/1451465.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Football
360,data/2002/12/25/1451500.xml,Top--News,Top--News--New York and Region,None
360,data/2002/12/25/1451500.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
361,data/2002/12/25/1451412.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Football
363,data/2002/12/22/1450571.xml,Top--Features,Top--Features--Magazine,None
363,data/2002/12/22/1450571.xml,Top--Opinion,Top--Opinion--Opinion,None
364,data/2002/12/22/1450595.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
365,data/2002/12/22/1450592.xml,Top--Features,Top--Features--Arts,None
365,data/2002/12/22/1450592.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
366,data/2002/12/22/1450815.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
366,data/2002/12/22/1450815.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
368,data/2002/12/22/1451004.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
369,data/2002/12/22/1450599.xml,Top--News,Top--News--Sports,None
369,data/2002/12/22/1450599.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
370,data/2002/12/22/1450810.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
370,data/2002/12/22/1450810.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
370,data/2002/12/22/1450810.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
371,data/2002/12/22/1450850.xml,Top--News,Top--News--U.S.,"Top--News--U.S.--U.S. States, Territories and Possessions"
371,data/2002/12/22/1450850.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
372,data/2002/12/22/1450634.xml,Top--Classifieds,Top--Classifieds--Real Estate,None
373,data/2002/12/22/1450856.xml,Top--News,Top--News--New York and Region,None
374,data/2002/12/22/1450622.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
375,data/2002/12/28/1451975.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
375,data/2002/12/28/1451975.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
377,data/2002/12/10/1447451.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Basketball
378,data/2002/12/10/1447406.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
379,data/2002/12/10/1447530.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
380,data/2002/12/10/1447502.xml,Top--News,Top--News--Science,None
380,data/2002/12/10/1447502.xml,Top--Opinion,Top--Opinion--Opinion,None
380,data/2002/12/10/1447502.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
381,data/2002/12/10/1447571.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
